ID,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Education_Int,Marital_Status_Int,Children,MntTotalSpent,Age,NumTotalPurchases,Seniority
1250,37697.0,82,34,6,21,11,4,8,2,1,3,6,0,2,0,1,84,47,6,1
9905,34074.0,69,135,1,41,10,1,67,3,3,3,6,0,2,1,2,255,71,9,2
10691,28520.0,55,11,0,10,0,2,20,1,1,2,6,0,3,2,2,43,63,4,2
7002,62535.0,13,163,48,90,0,45,52,3,2,8,3,0,2,0,1,398,68,13,2
2952,36273.0,80,29,3,30,3,2,9,3,0,3,6,0,3,0,1,76,46,6,1
8439,63404.0,97,734,26,70,11,44,17,6,3,4,4,0,2,1,2,902,59,13,1
762,75774.0,27,340,21,134,258,14,56,7,5,8,4,0,1,1,1,823,42,20,1
2831,78416.0,99,453,38,279,188,38,183,7,7,10,3,0,2,1,1,1179,47,24,1
6977,75702.0,87,1073,0,629,145,37,37,10,5,13,6,0,2,1,1,1921,49,28,3
6289,59385.0,85,135,0,10,0,4,36,3,1,4,5,0,3,1,2,185,72,8,2
4168,37070.0,30,231,7,137,4,15,39,5,1,8,7,0,2,0,2,433,57,14,2
8397,44689.0,82,18,0,5,0,0,11,1,1,2,7,0,2,2,2,34,72,4,1
9284,53977.0,21,620,16,165,0,24,82,5,5,12,5,0,2,1,1,907,65,22,2
6237,7144.0,92,81,4,33,5,2,291,23,1,1,0,0,4,0,2,416,57,25,2
3130,18701.0,95,12,4,2,10,6,10,2,0,4,5,0,2,0,2,44,59,6,2
1619,90369.0,2,292,51,981,224,23,17,4,6,6,1,0,2,2,0,1588,67,16,1
1990,63159.0,74,965,34,586,89,86,37,3,5,8,3,0,4,0,0,1797,49,16,3
5513,37758.0,49,27,2,10,0,0,1,1,0,3,8,0,2,1,2,40,57,4,3
269,46757.0,71,777,30,163,0,51,122,4,4,7,9,0,4,0,1,1143,60,15,3
8093,79734.0,72,572,8,232,23,62,17,4,3,6,1,0,3,2,0,914,54,13,1
10513,63207.0,68,438,169,565,91,169,70,2,3,6,7,0,2,1,0,1502,31,11,2
10177,72071.0,4,531,69,300,150,138,150,5,4,8,2,0,2,3,1,1338,69,17,2
2549,21840.0,80,17,0,9,0,0,1,1,0,3,9,0,4,1,1,27,40,4,2
5782,58582.0,15,402,35,106,101,77,42,9,2,9,5,0,1,1,1,763,41,20,2
10057,72282.0,70,503,27,419,90,139,153,5,7,9,7,0,2,0,0,1331,72,21,2
10307,50387.0,91,369,9,87,12,14,34,6,2,8,5,0,2,2,2,525,67,16,2
8566,32583.0,10,5,0,3,0,0,1,1,0,2,7,0,4,1,2,9,62,3,1
2415,62568.0,99,362,17,398,80,35,61,5,3,5,4,0,2,1,1,953,61,13,1
5684,44635.0,25,56,0,9,0,0,3,2,0,3,7,0,3,3,2,68,52,5,2
8334,33316.0,34,79,1,31,4,4,12,2,1,4,6,0,3,0,2,131,52,7,2
9166,63967.0,57,387,84,141,73,35,162,4,4,12,2,0,2,2,1,882,55,20,2
1440,52513.0,84,367,17,241,104,188,232,9,5,9,7,0,1,1,0,1149,45,23,3
78,25293.0,51,15,0,11,0,2,9,1,1,2,8,0,2,2,1,37,54,4,2
5441,54111.0,97,267,6,54,8,3,50,5,2,6,5,0,4,4,1,388,58,13,2
5302,78394.0,13,298,27,697,216,24,166,4,6,5,2,0,2,1,0,1428,37,15,2
4687,80739.0,92,674,92,736,39,0,92,3,11,9,1,0,3,2,0,1633,65,23,2
1087,22669.0,30,16,14,36,37,22,48,4,1,2,9,0,3,1,1,173,48,7,2
6859,29236.0,30,37,4,24,16,9,9,4,0,3,9,0,2,0,1,99,36,7,2
9860,44911.0,11,159,0,22,2,1,31,4,1,4,7,0,2,1,1,215,64,9,2
7129,54693.0,72,686,17,142,23,26,35,6,4,13,6,0,4,2,1,929,61,23,2
5866,48186.0,39,97,3,66,12,7,34,4,1,4,7,0,2,1,1,219,49,9,1
10521,54809.0,0,63,6,57,13,13,22,2,1,5,4,0,2,2,2,174,46,8,2
7393,41580.0,15,56,5,24,4,0,3,2,1,3,5,0,2,1,2,92,45,6,3
7849,80336.0,12,209,19,456,160,142,66,2,9,13,1,0,4,2,0,1052,53,24,2
332,47743.0,56,198,2,43,0,12,20,4,1,6,6,0,2,2,1,275,66,11,2
9847,62972.0,39,313,15,47,20,0,192,7,4,3,6,0,1,2,1,587,68,14,3
531,57333.0,55,941,14,397,76,58,176,8,5,9,6,0,4,3,1,1662,69,22,3
9576,32313.0,60,86,4,56,2,4,7,4,0,4,9,0,4,1,1,159,41,8,2
6906,84953.0,73,167,48,602,63,72,72,3,10,4,2,0,3,4,0,1024,70,17,2
7419,27071.0,90,8,3,19,0,2,3,2,0,3,6,0,3,3,1,35,55,5,1
3170,68148.0,86,389,66,408,37,57,85,4,4,6,2,0,3,1,0,1042,66,14,2
8527,65735.0,37,239,7,119,4,15,11,6,2,6,7,0,3,1,2,395,58,14,2
7872,86836.0,7,179,21,273,0,21,63,6,10,6,5,0,4,2,0,557,48,22,3
9931,4023.0,29,5,0,1,1,1,1,0,0,0,19,0,4,2,2,9,60,0,1
10595,30093.0,19,2,6,28,13,4,16,2,0,3,7,0,2,2,0,69,33,5,2
4609,57705.0,14,383,0,53,6,4,40,8,1,6,6,0,4,2,1,486,57,15,1
5010,25008.0,72,2,8,8,6,1,9,1,0,3,8,0,2,0,1,34,35,4,1
4427,83257.0,56,536,27,590,38,107,67,5,10,12,6,1,1,0,0,1365,28,27,3
11148,22280.0,85,2,1,4,3,1,2,1,0,2,8,0,2,1,1,13,48,3,2
1168,72159.0,62,322,53,899,34,40,53,4,6,10,2,0,4,2,0,1401,45,20,3
9595,64260.0,1,539,169,816,20,0,30,4,5,4,3,0,2,1,0,1574,62,13,2
10163,82733.0,28,712,50,420,65,38,38,8,4,7,4,0,4,0,0,1323,39,19,2
2886,74290.0,70,1121,0,72,0,12,12,10,8,10,6,0,3,3,1,1217,52,28,2
6710,58217.0,84,68,1,13,3,5,13,2,0,4,6,0,3,0,3,103,72,6,3
5316,21024.0,89,36,4,18,6,2,18,2,0,4,7,0,3,1,0,84,47,6,2
9029,70116.0,73,707,44,603,95,58,29,2,8,12,1,0,4,2,0,1536,51,22,2
521,54006.0,42,174,77,203,6,24,97,8,1,7,7,0,2,1,1,581,38,16,3
1459,69063.0,16,666,35,124,69,8,26,5,3,5,3,0,4,2,1,928,57,13,3
10241,11448.0,16,0,0,0,6,2,6,1,0,2,6,0,1,3,0,14,48,3,2
1630,61825.0,56,162,50,100,55,30,27,4,2,8,4,0,2,0,1,424,44,14,2
3254,70886.0,65,407,70,239,103,88,53,5,4,4,2,0,2,2,1,960,52,13,2
9064,69109.0,10,823,25,459,124,29,95,6,6,7,4,0,2,2,0,1555,41,19,3
3678,60208.0,13,488,23,71,15,0,59,8,3,7,7,0,2,4,2,656,50,18,3
4227,32889.0,78,28,0,13,4,2,8,2,1,3,5,0,3,1,2,55,55,6,2
9467,34738.0,51,3,2,10,3,0,2,1,0,3,6,0,2,0,1,20,39,4,1
8486,30538.0,27,284,0,52,8,3,20,9,0,4,10,0,3,1,1,367,52,13,3
2186,82326.0,30,938,142,754,159,81,183,5,10,6,2,0,1,1,0,2257,46,21,1
3286,26642.0,71,13,2,15,2,2,8,2,0,3,6,0,4,3,1,42,56,5,1
8602,69932.0,97,412,172,153,150,105,57,7,6,11,4,0,2,3,1,1049,59,24,2
3722,44503.0,83,31,1,8,0,0,8,2,0,3,6,0,2,0,2,48,51,5,1
6715,60200.0,3,502,19,132,0,6,26,6,2,11,6,0,4,0,1,685,75,19,2
4796,49638.0,71,18,10,3,3,5,0,1,0,3,2,0,2,3,1,39,71,4,1
9612,23830.0,3,1,8,6,4,8,16,1,0,3,7,0,1,0,0,43,36,4,1
3766,33051.0,15,100,71,243,108,94,219,9,1,8,9,0,3,4,0,835,64,18,3
1399,72905.0,52,407,114,445,181,165,203,3,7,9,1,0,2,2,0,1515,65,19,1
1570,69702.0,8,664,9,240,50,19,57,7,7,10,4,0,4,1,1,1039,72,24,2
3426,70300.0,89,1045,61,338,60,46,46,5,5,13,8,0,2,3,1,1596,48,23,2
3074,70643.0,66,1218,107,304,23,143,33,5,8,4,6,0,4,2,0,1828,39,17,3
8341,30396.0,22,15,0,6,0,1,12,1,1,2,7,0,4,2,1,34,54,4,1
5180,50616.0,56,128,0,16,0,1,4,4,0,4,7,0,4,3,1,149,55,8,1
6461,62772.0,74,581,49,157,43,8,108,5,6,11,2,0,3,0,1,946,54,22,2
7679,30298.0,48,6,3,12,6,1,0,1,1,3,3,0,4,0,0,28,38,5,1
10702,52413.0,67,185,8,133,56,56,12,7,1,7,7,0,2,0,1,450,39,15,3
7505,44155.0,24,22,1,9,0,0,14,1,1,2,4,0,4,2,2,46,66,4,1
5113,86979.0,67,584,100,835,65,83,35,5,5,5,2,0,4,3,0,1702,52,15,2
10858,76532.0,38,355,30,177,90,138,30,9,5,7,5,0,2,1,2,820,48,21,2
2961,42081.0,86,175,10,110,54,6,27,6,3,4,6,0,2,2,1,382,41,13,2
2747,67546.0,90,864,134,768,150,38,172,4,10,5,3,0,4,2,0,2126,35,19,3
3010,88420.0,87,957,153,612,99,95,153,4,7,8,1,0,3,1,0,2069,34,19,1
5790,31158.0,62,25,6,16,20,0,5,2,0,3,8,0,2,2,1,72,38,5,2
6892,61671.0,23,641,7,56,0,0,28,10,4,6,8,0,2,3,1,732,55,20,1
1743,69719.0,99,273,86,208,177,14,43,2,3,5,1,0,2,0,0,801,49,10,1
3578,49160.0,29,122,21,43,25,10,15,3,1,6,6,0,2,3,1,236,74,10,2
8462,24882.0,52,1,4,10,29,0,36,1,1,2,6,0,0,1,1,80,45,4,3
5558,90933.0,90,1020,31,430,62,63,79,4,6,4,1,0,4,0,0,1685,69,14,1
4619,113734.0,9,6,2,3,1,262,3,27,0,0,1,0,4,0,0,277,78,27,1
8780,59292.0,71,378,14,68,19,14,14,3,5,8,3,0,4,1,1,507,73,16,2
10789,45759.0,13,42,1,18,3,0,4,2,0,3,7,0,4,2,2,68,59,5,2
10779,22148.0,16,15,5,14,0,4,11,1,0,3,7,0,2,0,0,49,40,4,1
5896,73395.0,94,272,7,80,20,7,11,4,4,6,2,0,3,2,0,397,36,14,1
2337,29819.0,77,9,1,24,2,1,2,3,0,3,6,0,2,3,1,39,52,6,2
10951,45688.0,20,279,0,18,0,0,9,3,1,8,4,0,2,2,1,306,55,12,1
544,62820.0,51,398,61,265,138,61,53,3,4,6,1,0,2,2,0,976,69,13,2
17,60491.0,81,637,47,237,12,19,76,6,11,7,5,0,4,2,1,1028,52,24,2
10680,33235.0,71,45,0,16,2,1,6,3,0,3,7,0,2,1,1,70,37,6,1
3265,35701.0,36,21,1,9,7,3,5,1,0,3,6,0,2,2,0,46,64,4,2
5623,31535.0,95,15,4,13,0,0,19,1,1,2,7,0,3,2,1,51,43,4,2
5832,92556.0,32,493,183,352,184,23,28,3,5,13,0,0,1,1,0,1263,63,21,1
5544,67384.0,32,957,40,175,158,53,107,7,8,5,5,0,2,0,1,1490,53,20,3
6417,80573.0,85,829,138,430,60,92,15,4,6,13,2,0,3,1,0,1564,52,23,3
5831,77870.0,93,1017,50,500,65,50,133,5,5,5,8,0,2,2,1,1815,56,15,3
7101,52278.0,24,953,0,71,0,0,174,10,5,10,8,0,4,4,1,1198,60,25,2
10176,57107.0,44,159,0,120,0,0,137,4,4,8,8,0,2,0,1,416,55,16,3
2326,18929.0,15,32,0,8,23,4,18,1,0,4,6,0,2,2,0,85,33,5,2
4385,36038.0,82,23,0,15,0,2,7,3,0,3,6,0,4,0,1,47,42,6,2
2929,20180.0,27,18,42,24,15,20,18,2,1,4,7,0,2,0,0,137,47,7,2
10686,34230.0,72,15,0,4,0,0,2,1,0,2,7,0,4,1,2,21,58,3,3
2546,31878.0,7,23,4,5,10,5,23,1,0,4,3,0,1,0,1,70,46,5,1
3283,70932.0,57,200,193,100,46,185,185,6,2,12,3,0,1,2,1,909,51,20,1
3138,91249.0,84,1324,27,119,71,108,27,7,9,6,4,0,2,0,0,1676,67,22,3
4994,77598.0,53,1193,33,281,129,66,33,7,5,13,3,0,3,0,0,1735,80,25,2
7966,80982.0,48,505,137,401,104,22,22,11,5,11,5,1,2,0,2,1191,64,27,2
3112,22701.0,2,2,4,9,0,4,5,1,0,3,5,0,3,2,1,24,46,4,2
10872,55212.0,65,1103,0,45,0,0,34,4,2,11,8,0,4,2,1,1182,54,17,3
2181,70617.0,45,353,61,753,40,46,27,3,3,7,2,0,2,2,0,1280,53,13,2
1867,64849.0,42,652,48,350,94,84,108,9,3,6,5,0,2,0,0,1336,66,18,3
1518,62694.0,29,379,6,157,25,91,91,9,3,7,7,0,3,2,2,749,58,19,2
5734,61917.0,83,46,4,36,2,2,1,2,0,4,5,0,4,2,2,91,49,6,2
2878,67472.0,93,162,31,127,8,17,69,4,2,7,3,0,4,2,1,414,76,13,2
1458,21059.0,40,8,3,19,3,3,8,3,0,3,6,0,3,2,1,44,41,6,1
7007,29543.0,47,17,3,18,3,4,18,3,1,2,7,0,3,2,2,63,55,6,1
6200,75903.0,50,340,108,185,130,38,100,6,6,9,3,0,2,2,1,901,72,21,2
1403,34984.0,40,8,4,15,3,5,3,1,0,3,7,0,1,1,2,38,48,4,3
4827,54998.0,3,154,22,202,39,30,8,4,2,9,4,0,4,0,1,455,67,15,2
6250,54356.0,62,710,15,30,20,0,0,11,2,8,8,0,4,4,1,775,74,21,3
9291,34242.0,25,8,2,4,0,0,1,0,0,3,5,0,3,2,1,15,64,3,1
2478,25410.0,48,2,2,4,13,13,4,1,0,4,4,0,2,2,1,38,50,5,2
1139,73356.0,56,1050,14,322,0,14,112,5,11,5,2,0,4,2,0,1512,39,21,1
5138,28320.0,68,19,1,14,3,2,4,1,0,3,8,0,2,1,1,43,73,4,2
5393,23763.0,64,22,0,6,6,2,6,1,0,3,7,0,2,0,1,42,46,4,3
10413,72570.0,67,274,83,216,151,141,224,4,6,12,1,0,2,2,0,1089,39,22,1
5015,34529.0,94,68,6,38,3,6,41,2,2,3,7,0,3,2,1,162,47,7,3
10868,70792.0,82,344,45,654,104,11,114,3,4,10,3,0,2,4,0,1272,72,17,2
10676,63211.0,3,145,193,459,205,26,145,3,8,7,2,0,2,2,0,1173,41,18,3
2495,83891.0,24,217,38,350,111,85,15,4,7,10,1,0,3,2,1,816,49,21,1
7842,36065.0,54,18,7,34,10,2,3,3,0,3,8,0,2,0,2,74,55,6,2
9955,39898.0,20,69,8,26,12,7,12,3,0,4,7,0,2,1,1,134,69,7,2
6663,51141.0,96,144,0,7,0,0,6,3,1,4,5,0,4,0,0,157,83,8,2
2162,56939.0,19,256,34,103,90,29,49,3,3,10,3,0,2,2,1,561,47,16,2
3434,80872.0,60,483,72,567,94,12,108,4,4,10,1,0,2,0,0,1336,72,18,1
7919,72335.0,2,1285,105,653,28,21,0,10,4,8,8,0,4,1,0,2092,47,22,3
5626,61798.0,13,338,4,89,11,8,13,4,2,9,4,0,4,0,0,463,59,15,2
6428,76842.0,37,605,10,345,84,54,32,1,8,7,0,0,4,4,0,1130,73,16,1
8514,29478.0,59,8,0,7,3,1,1,1,0,3,6,0,2,1,1,20,47,4,1
10448,46998.0,55,172,41,86,45,6,27,5,3,5,7,0,2,0,1,377,67,13,3
2109,96843.0,60,448,71,951,40,17,17,6,11,10,2,0,2,0,0,1544,33,27,2
7530,56551.0,48,67,4,32,17,2,16,2,1,4,4,0,4,4,2,138,73,7,1
8925,70053.0,38,512,53,98,81,179,89,8,5,10,5,0,3,2,1,1012,58,23,2
3009,71670.0,8,1462,16,128,0,0,160,5,3,6,6,0,4,4,0,1766,61,14,2
6355,44359.0,19,20,0,14,7,3,1,2,0,4,3,0,2,2,2,45,45,6,1
3517,40887.0,32,50,4,44,10,10,43,3,1,3,9,0,2,0,2,161,71,7,2
1158,48877.0,27,102,1,15,2,0,24,3,0,4,7,0,2,3,1,144,57,7,1
6203,74485.0,58,499,149,815,173,49,49,6,7,12,3,0,2,1,0,1734,76,25,2
7165,64474.0,59,381,35,172,56,86,93,8,2,10,5,0,2,1,1,823,51,20,2
3595,77226.0,29,631,43,239,128,76,21,6,8,12,3,0,2,1,1,1138,60,26,1
8537,72643.0,60,526,80,553,123,94,53,3,10,7,2,0,2,4,0,1429,74,20,2
4331,85738.0,41,913,26,376,17,26,13,3,6,11,1,0,3,1,0,1371,45,20,1
6281,55686.0,27,673,0,199,37,47,26,6,3,5,4,0,2,3,1,982,57,14,2
4338,39062.0,28,23,0,9,0,0,12,1,0,3,4,0,2,0,1,44,40,4,1
2452,34600.0,8,199,33,60,8,3,15,5,2,5,8,0,2,1,2,318,52,12,2
9507,40794.0,18,261,23,73,4,23,50,6,3,5,7,0,2,2,1,434,48,14,2
8360,54690.0,76,111,16,37,7,9,18,3,1,5,3,0,1,2,2,198,52,9,2
10311,4428.0,0,16,4,12,2,4,321,25,0,0,1,0,2,2,1,359,54,25,2
5117,32632.0,32,63,151,137,153,19,53,4,4,8,5,0,1,2,0,576,60,16,3
4867,38236.0,2,58,0,18,2,0,10,3,0,4,7,0,4,0,2,88,55,7,2
9289,36781.0,16,29,1,17,0,3,13,2,1,2,8,0,2,2,1,63,44,5,1
10913,31385.0,56,3,2,12,0,1,9,1,0,2,8,0,3,0,1,27,39,3,3
3032,24570.0,97,28,34,62,11,14,44,4,0,4,9,0,2,2,1,193,39,8,2
8524,25509.0,15,40,3,30,10,7,11,3,0,3,9,0,4,3,1,101,49,6,3
3334,94642.0,35,879,143,797,106,143,143,5,7,9,1,0,2,2,0,2211,72,21,1
4470,58646.0,3,62,1,44,6,5,22,2,1,4,4,0,3,2,1,140,61,7,2
1406,53201.0,49,280,7,81,20,0,27,6,3,5,7,0,2,0,2,415,48,14,2
8619,21994.0,4,9,0,6,3,1,3,0,0,3,5,0,2,1,1,22,66,3,3
10821,57113.0,45,182,4,33,0,2,42,4,1,5,7,0,2,2,2,263,45,10,2
4552,51373.0,37,83,2,101,64,26,117,3,5,3,4,0,2,2,0,393,32,11,2
898,23477.0,39,38,15,54,3,8,29,3,0,4,8,0,2,2,1,147,37,7,2
9797,58116.0,38,228,19,130,4,11,51,3,3,8,2,0,2,2,1,443,67,14,1
10949,72968.0,8,1092,37,592,145,37,55,5,5,8,3,0,4,3,0,1958,60,18,2
8212,39791.0,89,85,15,27,13,13,21,3,1,4,7,0,3,2,1,174,52,8,2
6248,91712.0,47,1276,24,746,94,29,48,9,7,11,3,0,3,0,0,2217,76,27,2
10164,94472.0,75,1017,33,417,108,100,16,5,5,5,5,0,2,0,1,1691,65,15,1
4547,13672.0,86,6,2,9,2,1,5,1,0,3,8,0,2,1,2,25,63,4,2
6815,96547.0,4,448,21,125,52,101,62,7,6,8,2,0,1,2,0,809,43,21,1
4122,79205.0,73,504,23,117,179,28,44,6,5,4,4,0,2,2,0,895,48,15,3
10841,56559.0,46,226,22,133,41,31,31,4,3,8,4,0,4,1,1,484,48,15,3
5370,32644.0,38,239,3,141,0,7,23,7,1,6,8,0,4,2,1,413,50,14,2
176,67506.0,73,90,38,67,33,36,67,4,1,6,3,0,1,0,1,331,43,11,1
4860,24206.0,66,7,2,8,3,2,3,1,0,3,6,0,2,0,1,25,53,4,2
10757,28420.0,36,4,2,5,2,0,0,1,0,2,6,0,4,3,1,13,56,3,2
4023,22979.0,29,16,17,19,20,21,22,3,2,2,8,0,2,2,1,115,53,7,3
6679,33279.0,29,10,3,3,0,0,0,0,0,3,3,0,2,0,0,16,57,3,1
9923,46423.0,6,68,0,16,0,0,8,2,0,4,7,0,3,0,2,92,51,6,2
7181,30368.0,97,35,0,13,2,0,2,2,0,3,8,0,2,2,1,52,46,5,2
3599,63684.0,61,575,80,428,208,93,80,8,4,8,5,0,2,2,1,1464,53,20,3
405,41638.0,68,315,0,31,4,0,91,5,5,3,8,0,2,3,1,441,59,13,2
6870,68805.0,73,182,2,49,17,13,20,3,1,7,2,0,4,3,1,283,64,11,2
832,65814.0,90,561,14,113,10,14,35,8,2,10,5,0,4,1,1,747,57,20,1
2002,71964.0,81,587,51,932,180,34,86,5,6,5,3,0,2,3,0,1870,65,16,2
3657,39146.0,1,94,1,33,13,12,12,4,0,4,8,0,2,0,1,165,37,8,2
500,96876.0,79,908,43,735,40,194,21,7,7,9,2,0,2,1,0,1941,46,23,2
1951,34445.0,92,228,122,122,208,129,30,11,2,8,9,0,0,2,0,839,42,21,2
3262,68281.0,31,995,112,417,42,48,41,2,9,13,5,0,2,0,0,1655,65,24,3
4102,37284.0,46,11,1,2,2,1,6,0,0,3,6,0,1,2,2,23,48,3,2
7042,36790.0,14,3,3,14,15,21,10,2,1,2,9,0,2,2,0,66,40,5,2
10598,27943.0,89,12,1,16,4,1,3,2,0,3,8,0,2,1,2,37,56,5,2
255,22263.0,31,17,0,2,0,0,2,1,0,3,6,1,2,3,2,21,72,4,1
2375,30261.0,75,8,0,5,0,3,6,0,0,3,8,0,2,1,3,22,51,3,3
9829,28587.0,42,22,4,17,12,10,13,2,0,4,6,0,2,1,1,78,45,6,1
6214,43815.0,53,14,10,29,4,7,15,2,0,3,6,0,3,2,1,79,41,5,2
4954,48195.0,53,106,27,68,52,7,5,4,2,5,6,0,2,2,2,265,67,11,1
7861,77027.0,23,820,57,242,45,0,11,8,3,6,4,0,3,2,1,1175,71,17,1
4837,71322.0,57,753,43,226,69,10,204,8,5,13,4,0,4,2,1,1305,58,26,2
9423,32765.0,49,13,3,17,7,3,3,2,0,4,5,0,3,2,1,46,44,6,1
4198,29672.0,6,9,1,3,0,4,8,0,0,3,6,0,2,1,2,25,58,3,2
153,23272.0,29,19,3,6,4,2,12,1,0,3,4,0,2,3,0,46,70,4,2
9323,49912.0,5,520,8,223,32,49,42,10,5,7,8,0,3,1,1,874,74,22,3
10001,7500.0,98,5,17,17,13,14,34,2,1,3,9,0,1,1,1,100,38,6,3
3945,68117.0,80,618,44,215,0,17,36,11,8,4,6,0,4,4,1,930,76,23,2
3799,67225.0,4,315,35,322,46,7,143,7,2,11,5,0,2,2,1,868,68,20,2
8625,17649.0,70,15,1,23,0,5,1,3,0,3,8,0,2,2,1,45,47,6,2
3491,55914.0,32,384,60,364,119,101,232,11,6,8,7,0,2,1,1,1260,48,25,2
983,40059.0,82,110,29,92,28,10,145,6,2,3,8,0,2,2,1,414,39,11,2
9119,60905.0,27,208,17,76,36,17,38,3,3,7,2,0,2,1,1,392,73,13,2
4786,75330.0,94,555,82,257,93,61,61,10,3,12,6,0,2,2,2,1109,46,25,3
5872,60689.0,23,240,90,216,63,6,24,4,4,10,3,0,2,0,1,639,72,18,2
6568,38680.0,97,11,0,36,15,5,12,2,0,3,7,0,2,2,1,79,39,5,2
5628,61416.0,25,848,154,323,201,61,78,10,3,10,6,0,2,1,0,1665,41,23,2
5631,49767.0,92,202,47,197,55,42,149,5,4,8,4,0,2,0,0,692,32,17,2
4974,83273.0,98,433,89,650,16,102,102,4,6,9,7,0,2,0,3,1392,53,19,3
8416,29009.0,19,6,6,15,10,5,2,2,0,3,6,0,2,2,1,44,42,5,2
5454,45057.0,80,37,0,7,3,0,3,2,0,3,5,0,3,2,1,50,44,5,2
4095,37150.0,80,167,37,64,49,34,116,4,3,6,7,0,2,2,1,467,52,13,3
5474,43020.0,79,45,7,99,4,25,43,4,1,4,6,0,2,0,1,223,53,9,2
4268,53154.0,50,129,0,21,0,1,7,3,1,4,4,0,2,2,1,158,64,8,1
10701,65308.0,60,713,0,264,120,80,34,7,8,12,4,0,2,2,0,1211,50,27,2
3507,76467.0,44,676,161,426,210,44,58,2,5,5,6,0,2,0,1,1575,53,12,3
2079,81044.0,0,450,26,535,73,98,26,5,6,10,1,0,1,2,0,1208,76,21,2
626,32871.0,28,22,2,12,0,2,5,1,0,3,4,0,2,2,2,43,72,4,2
4426,55801.0,35,367,4,51,6,4,95,7,2,6,7,0,2,0,2,527,48,15,2
2591,76320.0,49,526,35,214,69,53,35,6,3,4,2,0,2,4,1,932,64,13,1
10509,36927.0,46,51,0,16,0,0,4,3,0,3,8,0,3,0,2,71,68,6,1
6382,48794.0,97,25,0,11,3,0,15,1,0,3,4,0,2,1,2,54,70,4,1
6673,23478.0,51,28,6,27,12,17,39,3,0,3,8,0,2,0,0,129,58,6,2
7441,71128.0,80,958,159,447,20,0,31,2,10,12,7,0,2,3,1,1615,50,24,3
1071,70179.0,10,532,88,168,69,44,133,7,3,13,5,0,4,3,1,1034,47,23,2
10061,59462.0,29,724,17,143,0,8,196,9,2,12,7,0,2,2,1,1088,73,23,2
7187,,52,375,42,48,94,66,96,4,10,4,3,0,3,1,2,721,54,18,2
8775,38361.0,74,39,0,56,20,8,14,3,1,3,7,0,2,1,1,137,54,7,2
1612,,82,23,0,15,0,2,7,3,0,3,6,0,4,0,1,47,42,6,2
2345,70038.0,54,587,54,348,71,54,130,4,4,8,2,0,4,1,0,1244,41,16,2
322,42554.0,93,29,1,11,0,0,0,2,0,3,4,0,2,1,2,41,45,5,2
10897,67445.0,63,757,80,217,29,80,11,9,6,12,6,0,2,2,1,1174,49,27,3
123,67046.0,92,544,35,133,23,151,107,4,5,4,2,0,2,4,1,993,72,13,2
6103,42192.0,40,40,15,15,17,6,7,2,1,3,4,0,2,2,0,100,75,6,2
7899,77610.0,70,1245,33,332,21,33,16,4,7,4,7,0,4,2,1,1680,71,15,3
10500,31761.0,96,19,1,20,16,14,28,3,0,4,5,0,2,2,1,98,39,7,1
1655,34350.0,81,16,3,15,2,1,11,1,0,3,7,0,2,1,1,48,44,4,2
2406,54591.0,63,376,4,94,12,9,24,6,2,8,5,0,2,1,1,519,74,16,2
2712,71866.0,85,184,178,178,103,39,33,6,3,10,3,0,2,2,1,715,67,19,2
5517,25293.0,51,15,0,11,0,2,9,1,1,2,8,0,2,2,1,37,54,4,2
10643,42000.0,23,124,83,267,85,59,35,5,2,11,5,0,4,0,0,653,36,18,2
2254,69520.0,95,627,120,414,121,80,93,9,6,5,5,0,2,2,0,1455,40,20,2
10281,64713.0,11,180,60,241,13,54,54,5,5,7,4,0,2,3,1,602,53,17,1
6958,27889.0,42,14,0,4,0,0,8,1,1,2,6,0,3,2,1,26,46,4,2
954,22123.0,77,3,3,24,34,7,31,2,1,3,5,0,0,4,0,102,63,6,1
5079,,82,71,1,16,0,0,9,2,1,3,8,0,2,2,2,97,52,6,2
10339,,83,161,0,22,0,0,24,4,1,4,6,0,3,1,1,207,69,9,2
4643,27803.0,40,8,26,46,38,9,49,3,0,4,8,0,2,2,1,176,50,7,3
3117,,95,264,0,21,12,6,147,6,1,5,7,0,2,0,1,450,68,12,2
6497,51651.0,32,293,6,23,13,6,92,6,2,5,8,0,2,2,1,433,63,13,3
5396,68487.0,48,758,12,385,33,89,89,9,7,13,4,0,2,2,0,1366,35,29,2
5250,,75,532,126,490,164,126,126,5,5,11,1,0,3,4,0,1564,80,21,2
1052,56796.0,24,656,38,161,62,47,37,8,9,7,7,0,2,2,1,1001,54,24,2
2802,87000.0,61,196,25,607,67,17,49,4,6,7,2,0,1,2,0,961,31,17,3
6343,79823.0,6,835,73,380,114,73,43,6,9,7,2,0,2,2,1,1518,64,22,1
6507,30828.0,16,16,11,15,2,0,12,1,1,4,3,0,2,0,1,56,43,6,2
7901,34109.0,39,9,1,5,2,1,4,0,0,3,4,0,3,2,1,22,52,3,2
4865,53367.0,2,229,7,140,10,3,11,5,1,8,7,0,3,3,2,400,49,14,2
2686,22390.0,49,0,1,4,15,1,5,1,0,2,7,0,0,1,0,26,54,3,2
